star_id,ccd_num,imageid,zone,ra,dec,mag,x_pix,y_pix,ra_err,dec_err,x,y,z,flux,flux_err,normmag,flag,background,threshold,mag_err,ellipticity,class_star,orig_catid,timestamp
ref_2_38151,2,977,2131,233.7067,5.9195,15.2627,108.9453,800.8616,0.5314,0.7231,-0.5177036936065126,0.2869678433366222,-0.805997731086696,0.0,0.7156,0.3079,0.8933,0.4167,0.9136,0.1629,0.5276,0.3116,38151,36902
ref_2_38151,2,978,2131,233.7067,5.9195,15.5922,108.9453,800.8616,0.1005,0.4121,-0.5177036936065126,0.2869678433366222,-0.805997731086696,0.0,0.0872,0.953,0.9401,0.0723,0.7718,0.0526,0.834,0.3897,38151,36917
ref_2_38151,2,979,2131,233.7067,5.9195,15.8838,108.9453,800.8616,0.1404,0.5184,-0.5177036936065126,0.2869678433366222,-0.805997731086696,0.0,0.5985,0.516,0.9534,0.8644,0.5337,0.0698,0.2798,0.9328,38151,36933
ref_2_38151,2,980,2131,233.7067,5.9195,16.4666,108.9453,800.8616,0.9322,0.3355,-0.5177036936065126,0.2869678433366222,-0.805997731086696,0.0,0.0541,0.2637,0.7826,0.3727,0.3661,0.3103,0.0354,0.8127,38151,36949
ref_2_38151,2,981,2131,233.7067,5.9195,16.2006,108.9453,800.8616,0.111,0.0168,-0.5177036936065126,0.2869678433366222,-0.805997731086696,0.0,0.7738,0.6557,0.1075,0.3255,0.3461,0.3427,0.5827,0.4682,38151,36965
ref_2_38151,2,982,2131,233.7067,5.9195,16.4894,108.9453,800.8616,0.1757,0.1811,-0.5177036936065126,0.2869678433366222,-0.805997731086696,0.0,0.7268,0.7455,0.1349,0.1926,0.8916,0.1361,0.361,0.31,38151,36980
ref_2_103161,2,970,3884,234.9161,10.7898,16.7165,506.8722,2303.3417,0.4927,0.9513,-0.139050878930607,0.5577026140062756,-0.8183108501047709,0.0,0.1586,0.5217,0.7186,0.2857,0.1335,1.0,0.7028,0.5673,103161,36792
ref_2_103161,2,971,3884,234.9161,10.7898,16.2258,506.8722,2303.3417,0.1418,0.6013,-0.139050878930607,0.5577026140062756,-0.8183108501047709,0.0,0.3493,0.1671,0.8859,0.835,0.5828,0.4008,0.6026,0.265,103161,36809
ref_2_103161,2,972,3884,234.9161,10.7898,15.9713,506.8722,2303.3417,0.1136,0.9413,-0.139050878930607,0.5577026140062756,-0.8183108501047709,0.0,0.1792,0.4934,0.4853,0.2913,0.0327,0.1605,0.3456,0.4441,103161,36823
ref_2_103161,2,973,3884,234.9161,10.7898,16.2789,506.8722,2303.3417,0.0868,0.1702,-0.139050878930607,0.5577026140062756,-0.8183108501047709,0.0,0.3748,0.1615,0.2373,0.3132,0.3534,0.8763,0.2967,0.5522,103161,36839
ref_2_103161,2,974,3884,234.9161,10.7898,16.2843,506.8722,2303.3417,0.6072,0.4538,-0.139050878930607,0.5577026140062756,-0.8183108501047709,0.0,0.6329,0.6255,0.3457,0.9373,0.7999,0.5857,0.1452,0.3558,103161,36855
ref_2_103161,2,975,3884,234.9161,10.7898,15.8375,506.8722,2303.3417,0.851,0.71,-0.139050878930607,0.5577026140062756,-0.8183108501047709,0.0,0.2218,0.3419,0.3387,0.1927,0.2003,0.3462,0.3379,0.3358,103161,36870
ref_2_115121,2,970,4136,245.7632,11.4911,15.8579,3791.4126,2523.9049,0.9604,0.0749,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.3846,0.5267,0.0525,0.8439,0.9619,0.4977,0.5809,0.1103,115121,36792
ref_2_115121,2,971,4136,245.7632,11.4911,15.7258,3791.4126,2523.9049,0.1091,0.2807,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.5071,0.5864,0.8342,0.1775,0.1114,0.6993,0.028,0.2981,115121,36809
ref_2_115121,2,972,4136,245.7632,11.4911,16.3731,3791.4126,2523.9049,0.4599,0.6916,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.1555,0.8729,0.8636,0.7064,0.3675,0.1698,0.1761,0.5523,115121,36823
ref_2_115121,2,973,4136,245.7632,11.4911,16.3638,3791.4126,2523.9049,0.5911,0.2608,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.3051,0.1523,0.0472,0.6706,0.0927,0.815,0.9488,0.7102,115121,36839
ref_2_115121,2,974,4136,245.7632,11.4911,15.6986,3791.4126,2523.9049,0.4338,0.2749,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.3181,0.2434,0.7108,0.4928,0.6154,0.1473,0.138,0.3822,115121,36855
ref_2_115121,2,975,4136,245.7632,11.4911,15.6153,3791.4126,2523.9049,0.524,0.7132,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.3999,0.4598,0.0311,0.2276,0.9964,0.3158,0.5115,0.4774,115121,36870
ref_2_115121,2,976,4136,245.7632,11.4911,16.4278,3791.4126,2523.9049,0.81,0.4824,0.4095089973420204,-0.0286356586463118,-0.9118565567839193,0.0,0.6411,0.4094,0.2502,0.0785,0.6822,0.8335,0.7511,0.241,115121,36886
ref_2_142721,2,970,5036,236.9226,13.9892,14.0528,1125.6325,3282.9471,0.9536,0.7574,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.8457,0.4101,0.0428,0.0843,0.4189,0.5068,0.5067,0.1581,142721,36792
ref_2_142721,2,971,5036,236.9226,13.9892,13.7696,1125.6325,3282.9471,0.1262,0.3234,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.0074,0.7835,0.2603,0.9252,0.643,0.2154,0.248,0.6865,142721,36809
ref_2_142721,2,972,5036,236.9226,13.9892,14.2782,1125.6325,3282.9471,0.2726,0.9962,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.1841,0.646,0.7176,0.9891,0.1794,0.7021,0.6204,0.2568,142721,36823
ref_2_142721,2,973,5036,236.9226,13.9892,13.7714,1125.6325,3282.9471,0.9709,0.6991,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.873,0.2999,0.0269,0.4891,0.013,0.4073,0.5618,0.1295,142721,36839
ref_2_142721,2,974,5036,236.9226,13.9892,14.4561,1125.6325,3282.9471,0.6663,0.7248,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.4044,0.0913,0.8951,0.0591,0.9763,0.0825,0.1169,0.3989,142721,36855
ref_2_142721,2,975,5036,236.9226,13.9892,14.252,1125.6325,3282.9471,0.396,0.4538,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.0858,0.924,0.7042,0.1575,0.0297,0.4281,0.1167,0.1213,142721,36870
ref_2_142721,2,976,5036,236.9226,13.9892,14.6203,1125.6325,3282.9471,0.1,0.7637,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.7938,0.2271,0.6518,0.1711,0.2095,0.2416,0.1392,0.254,142721,36886
ref_2_142721,2,977,5036,236.9226,13.9892,14.0647,1125.6325,3282.9471,0.9636,0.2312,-0.544441852608296,0.0380710830415162,-0.837934163144392,0.0,0.2214,0.8508,0.4286,0.5953,0.8645,0.2412,0.0308,0.1535,142721,36902
ref_2_16801,2,970,1624,238.3826,4.5126,13.9008,1548.9791,354.4337,0.9493,0.9085,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.1523,0.2433,0.6614,0.5272,0.0314,0.3075,0.4264,0.0318,16801,36792
ref_2_16801,2,971,1624,238.3826,4.5126,14.3912,1548.9791,354.4337,0.5672,0.2689,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.1359,0.6265,0.8995,0.4685,0.9134,0.876,0.94,0.5793,16801,36809
ref_2_16801,2,972,1624,238.3826,4.5126,14.2658,1548.9791,354.4337,0.3368,0.8339,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.2704,0.6717,0.9477,0.5203,0.1979,0.8199,0.5722,0.97,16801,36823
ref_2_16801,2,973,1624,238.3826,4.5126,14.2247,1548.9791,354.4337,0.8665,0.4281,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.1329,0.8139,0.5662,0.5992,0.0406,0.326,0.5797,0.463,16801,36839
ref_2_16801,2,974,1624,238.3826,4.5126,13.7192,1548.9791,354.4337,0.1429,0.7259,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.2678,0.414,0.9796,0.5589,0.8855,0.2486,0.8495,0.2352,16801,36855
ref_2_16801,2,975,1624,238.3826,4.5126,13.6623,1548.9791,354.4337,0.2107,0.6339,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.0476,0.6266,0.0832,0.4809,0.3725,0.23,0.5922,0.6874,16801,36870
ref_2_16801,2,976,1624,238.3826,4.5126,14.3874,1548.9791,354.4337,0.9963,0.9598,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.5845,0.0756,0.5435,0.5602,0.7538,0.1652,0.1511,0.8891,16801,36886
ref_2_16801,2,977,1624,238.3826,4.5126,14.1861,1548.9791,354.4337,0.9554,0.5986,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.9861,0.2167,0.4668,0.8814,0.6446,0.779,0.4319,0.9753,16801,36902
ref_2_16801,2,978,1624,238.3826,4.5126,13.6575,1548.9791,354.4337,0.7984,0.8541,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.5519,0.7529,0.5581,0.492,0.7164,0.5694,0.2015,0.0371,16801,36917
ref_2_16801,2,979,1624,238.3826,4.5126,14.3923,1548.9791,354.4337,0.3189,0.8576,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.1962,0.9599,0.7679,0.6628,0.8817,0.8145,0.7286,0.9979,16801,36933
ref_2_16801,2,980,1624,238.3826,4.5126,14.1392,1548.9791,354.4337,0.3637,0.3281,0.5229669434502986,0.0365694111073205,-0.8515681148501957,0.0,0.7424,0.6648,0.6806,0.1528,0.0831,0.5391,0.7721,0.9231,16801,36949
ref_2_90781,2,970,3461,237.6714,9.6148,11.5525,1340.677,1931.3629,0.2683,0.2978,0.4035994736446238,0.3508436698288782,-0.8449947835429445,0.0,0.5978,0.7454,0.7822,0.2264,0.7895,0.7736,0.0464,0.191,90781,36792
ref_2_90781,2,971,3461,237.6714,9.6148,11.8996,1340.677,1931.3629,0.1271,0.916,0.4035994736446238,0.3508436698288782,-0.8449947835429445,0.0,0.4064,0.0051,0.0037,0.6435,0.0708,0.9655,0.1161,0.1009,90781,36809
ref_2_90781,2,972,3461,237.6714,9.6148,11.7892,1340.677,1931.3629,0.1066,0.1012,0.4035994736446238,0.3508436698288782,-0.8449947835429445,0.0,0.6447,0.862,0.4983,0.3666,0.2675,0.0813,0.6991,0.5545,90781,36823
ref_2_90781,2,973,3461,237.6714,9.6148,11.9681,1340.677,1931.3629,0.6426,0.8778,0.4035994736446238,0.3508436698288782,-0.8449947835429445,0.0,0.3229,0.7218,0.6504,0.4423,0.0711,0.0132,0.5527,0.2465,90781,36839
ref_2_90781,2,974,3461,237.6714,9.6148,11.6376,1340.677,1931.3629,0.9467,0.5846,0.4035994736446238,0.3508436698288782,-0.8449947835429445,0.0,0.6305,0.704,0.2136,0.7376,0.9007,0.2776,0.563,0.5657,90781,36855
ref_2_90781,2,975,3461,237.6714,9.6148,11.722,1340.677,1931.3629,0.4325,0.1869,0.4035994736446238,0.3508436698288782,-0.8449947835429445,0.0,0.1613,0.1238,0.9696,0.5841,0.5791,0.9238,0.2774,0.0846,90781,36870
ref_2_105751,2,970,3912,235.5173,10.8691,11.8479,690.1636,2324.9586,0.1347,0.0033,-0.3788331478875928,0.4207368350760992,-0.82429725322345,0.0,0.9557,0.4911,0.9147,0.5563,0.1558,0.4444,0.5288,0.0533,105751,36792
ref_2_105751,2,971,3912,235.5173,10.8691,12.3282,690.1636,2324.9586,0.0963,0.0684,-0.3788331478875928,0.4207368350760992,-0.82429725322345,0.0,0.9186,0.9727,0.84,0.3454,0.6364,0.8411,0.3434,0.3858,105751,36809
ref_2_105751,2,972,3912,235.5173,10.8691,11.7315,690.1636,2324.9586,0.8052,0.7521,-0.3788331478875928,0.4207368350760992,-0.82429725322345,0.0,0.7748,0.1531,0.5801,0.4847,0.9589,0.9742,0.657,0.089,105751,36823
ref_2_105751,2,973,3912,235.5173,10.8691,11.8174,690.1636,2324.9586,0.8068,0.138,-0.3788331478875928,0.4207368350760992,-0.82429725322345,0.0,0.9787,0.9587,0.6463,0.9376,0.4651,0.3875,0.3324,0.4349,105751,36839
ref_2_105751,2,974,3912,235.5173,10.8691,11.6687,690.1636,2324.9586,0.5888,0.3561,-0.3788331478875928,0.4207368350760992,-0.82429725322345,0.0,0.0148,0.258,0.302,0.7492,0.7182,0.4002,0.5665,0.2099,105751,36855
ref_2_105751,2,975,3912,235.5173,10.8691,11.5892,690.1636,2324.9586,0.6003,0.5395,-0.3788331478875928,0.4207368350760992,-0.82429725322345,0.0,0.5034,0.2802,0.0147,0.4569,0.2432,0.8887,0.7473,0.9664,105751,36870
ref_2_153321,2,970,5265,242.6065,14.6262,16.0227,2826.5349,3478.535,0.5464,0.0543,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.5199,0.9157,0.6412,0.3147,0.6496,0.5414,0.1375,0.2864,153321,36792
ref_2_153321,2,971,5265,242.6065,14.6262,15.9481,2826.5349,3478.535,0.9399,0.3717,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.4639,0.8937,0.1191,0.774,0.9651,0.3321,0.2748,0.6759,153321,36809
ref_2_153321,2,972,5265,242.6065,14.6262,15.2897,2826.5349,3478.535,0.8781,0.4414,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.6057,0.9233,0.2965,0.4719,0.6361,0.1386,0.2278,0.2914,153321,36823
ref_2_153321,2,973,5265,242.6065,14.6262,15.9633,2826.5349,3478.535,0.708,0.4674,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.5057,0.2121,0.853,0.2523,0.2366,0.3005,0.147,0.9692,153321,36839
ref_2_153321,2,974,5265,242.6065,14.6262,15.9021,2826.5349,3478.535,0.2606,0.9043,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.7189,0.7525,0.0514,0.4358,0.0469,0.9402,0.3228,0.726,153321,36855
ref_2_153321,2,975,5265,242.6065,14.6262,15.8432,2826.5349,3478.535,0.5104,0.1531,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.8686,0.1763,0.319,0.5874,0.7649,0.6755,0.6931,0.963,153321,36870
ref_2_153321,2,976,5265,242.6065,14.6262,15.2756,2826.5349,3478.535,0.5232,0.453,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.7377,0.0499,0.9781,0.236,0.417,0.1829,0.1182,0.6733,153321,36886
ref_2_153321,2,977,5265,242.6065,14.6262,15.8311,2826.5349,3478.535,0.6057,0.1778,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.09,0.8169,0.5344,0.4685,0.4359,0.2213,0.9335,0.7939,153321,36902
ref_2_153321,2,978,5265,242.6065,14.6262,16.507,2826.5349,3478.535,0.1302,0.5492,0.3253396723019958,0.3253396723019941,-0.8878672171292625,0.0,0.2107,0.1409,0.7192,0.3859,0.7242,0.2991,0.7431,0.871,153321,36917
ref_2_39531,2,970,2101,240.0954,5.8383,14.8989,2076.7665,764.724,0.8871,0.2188,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.3603,0.8508,0.9717,0.9758,0.2369,0.6317,0.0703,0.1439,39531,36792
ref_2_39531,2,971,2101,240.0954,5.8383,15.5876,2076.7665,764.724,0.9273,0.8473,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.2999,0.6505,0.983,0.1827,0.9961,0.3617,0.2085,0.7956,39531,36809
ref_2_39531,2,972,2101,240.0954,5.8383,15.0398,2076.7665,764.724,0.3192,0.7713,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.0845,0.7637,0.8424,0.538,0.5452,0.5749,0.0713,0.8489,39531,36823
ref_2_39531,2,973,2101,240.0954,5.8383,15.0407,2076.7665,764.724,0.5521,0.6076,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.1737,0.636,0.7532,0.1144,0.6273,0.3658,0.5079,0.0125,39531,36839
ref_2_39531,2,974,2101,240.0954,5.8383,15.2688,2076.7665,764.724,0.1213,0.5577,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.8319,0.9586,0.7729,0.062,0.5401,0.8845,0.8872,0.3135,39531,36855
ref_2_39531,2,975,2101,240.0954,5.8383,15.3728,2076.7665,764.724,0.1181,0.5282,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.8461,0.3308,0.0316,0.6478,0.0749,0.2675,0.3074,0.74,39531,36870
ref_2_39531,2,976,2101,240.0954,5.8383,15.6856,2076.7665,764.724,0.7237,0.6852,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.1644,0.2729,0.425,0.451,0.1134,0.1821,0.4081,0.3106,39531,36886
ref_2_39531,2,977,2101,240.0954,5.8383,14.893,2076.7665,764.724,0.8405,0.7214,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.0481,0.9341,0.6965,0.1445,0.9294,0.4814,0.1198,0.2843,39531,36902
ref_2_39531,2,978,2101,240.0954,5.8383,15.1518,2076.7665,764.724,0.7661,0.9437,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.8011,0.0856,0.7434,0.6214,0.5142,0.3327,0.4018,0.7259,39531,36917
ref_2_39531,2,979,2101,240.0954,5.8383,15.1953,2076.7665,764.724,0.3676,0.943,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.4472,0.9381,0.4667,0.6401,0.013,0.4106,0.0091,0.8682,39531,36933
ref_2_39531,2,980,2101,240.0954,5.8383,15.1184,2076.7665,764.724,0.4833,0.5514,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.4318,0.3526,0.0333,0.6363,0.8289,0.9765,0.8259,0.9742,39531,36949
ref_2_39531,2,981,2101,240.0954,5.8383,14.742,2076.7665,764.724,0.1236,0.7201,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.2279,0.8382,0.9459,0.6433,0.2959,0.8265,0.5049,0.4926,39531,36965
ref_2_39531,2,982,2101,240.0954,5.8383,15.0717,2076.7665,764.724,0.5228,0.6985,-0.2567763237644134,0.4273475671945047,-0.8668563758587529,0.0,0.1399,0.438,0.1211,0.7117,0.9435,0.3448,0.9916,0.1294,39531,36980
ref_2_28881,2,970,1890,234.7833,5.2524,15.0181,439.2487,590.0647,0.8711,0.8097,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.1391,0.7348,0.7301,0.967,0.6536,0.6178,0.6079,0.3386,28881,36792
ref_2_28881,2,971,1890,234.7833,5.2524,15.4944,439.2487,590.0647,0.515,0.4345,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.1667,0.66,0.9832,0.4549,0.7758,0.7438,0.8855,0.1079,28881,36809
ref_2_28881,2,972,1890,234.7833,5.2524,16.411,439.2487,590.0647,0.7737,0.9016,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.7731,0.1971,0.4542,0.1704,0.832,0.7062,0.3471,0.8312,28881,36823
ref_2_28881,2,973,1890,234.7833,5.2524,16.6634,439.2487,590.0647,0.8153,0.5004,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.943,0.7325,0.587,0.4866,0.5095,0.0306,0.2684,0.8359,28881,36839
ref_2_28881,2,974,1890,234.7833,5.2524,16.1011,439.2487,590.0647,0.7195,0.9912,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.5424,0.6984,0.1788,0.6803,0.3475,0.0572,0.7317,0.2277,28881,36855
ref_2_28881,2,975,1890,234.7833,5.2524,15.8403,439.2487,590.0647,0.9463,0.8353,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.1543,0.6164,0.3908,0.6766,0.5577,0.2234,0.1366,0.215,28881,36870
ref_2_28881,2,976,1890,234.7833,5.2524,15.8881,439.2487,590.0647,0.9561,0.2895,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.8731,0.5427,0.0101,0.4761,0.5474,0.1664,0.1202,0.5978,28881,36886
ref_2_28881,2,977,1890,234.7833,5.2524,16.1956,439.2487,590.0647,0.2078,0.9936,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.2475,0.6519,0.989,0.6347,0.9888,0.4665,0.3543,0.3177,28881,36902
ref_2_28881,2,978,1890,234.7833,5.2524,14.6645,439.2487,590.0647,0.4453,0.5938,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.5401,0.1372,0.8205,0.5694,0.6887,0.7909,0.9485,0.6164,28881,36917
ref_2_28881,2,979,1890,234.7833,5.2524,17.2641,439.2487,590.0647,0.0032,0.7381,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.5272,0.3919,0.2421,0.5074,0.611,0.2777,0.7764,0.9957,28881,36933
ref_2_28881,2,980,1890,234.7833,5.2524,16.2499,439.2487,590.0647,0.4336,0.2065,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.2549,0.2487,0.1015,0.3334,0.6922,0.1811,0.0412,0.8511,28881,36949
ref_2_28881,2,981,1890,234.7833,5.2524,15.583,439.2487,590.0647,0.4073,0.0324,3.0E-16,-0.5766708948455904,-0.8169765474222537,0.0,0.9021,0.0551,0.0359,0.8816,0.8298,0.295,0.86,0.6292,28881,36965
ref_2_40501,2,970,2156,243.9731,5.9908,14.5207,3268.2174,816.3199,0.6694,0.4263,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.7956,0.9593,0.6409,0.875,0.0526,0.4657,0.6786,0.4958,40501,36792
ref_2_40501,2,971,2156,243.9731,5.9908,14.3217,3268.2174,816.3199,0.9607,0.0549,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.8117,0.4521,0.9544,0.6303,0.8493,0.0861,0.3631,0.4058,40501,36809
ref_2_40501,2,972,2156,243.9731,5.9908,14.2081,3268.2174,816.3199,0.8313,0.4526,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.4954,0.4275,0.1027,0.9647,0.2719,0.7131,0.9136,0.3267,40501,36823
ref_2_40501,2,973,2156,243.9731,5.9908,14.3916,3268.2174,816.3199,0.388,0.1934,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.2845,0.9352,0.1903,0.4119,0.9716,0.2762,0.3073,0.8354,40501,36839
ref_2_40501,2,974,2156,243.9731,5.9908,14.8257,3268.2174,816.3199,0.8743,0.0369,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.924,0.9103,0.4811,0.7692,0.6302,0.0051,0.6181,0.6181,40501,36855
ref_2_40501,2,975,2156,243.9731,5.9908,14.3819,3268.2174,816.3199,0.4705,0.2628,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.6259,0.2937,0.6839,0.4931,0.7796,0.7104,0.3119,0.7295,40501,36870
ref_2_40501,2,976,2156,243.9731,5.9908,14.9367,3268.2174,816.3199,0.5616,0.7586,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.1516,0.2666,0.8584,0.5272,0.7314,0.6625,0.1571,0.2247,40501,36886
ref_2_40501,2,977,2156,243.9731,5.9908,15.0112,3268.2174,816.3199,0.5378,0.7569,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.9511,0.8189,0.155,0.4359,0.2236,0.6093,0.5576,0.4143,40501,36902
ref_2_40501,2,978,2156,243.9731,5.9908,14.4571,3268.2174,816.3199,0.8056,0.6781,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.0709,0.3312,0.4897,0.0748,0.5988,0.0228,0.8113,0.3185,40501,36917
ref_2_40501,2,979,2156,243.9731,5.9908,14.2778,3268.2174,816.3199,0.8427,0.5577,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.0235,0.2237,0.5778,0.5897,0.3656,0.4031,0.6399,0.2514,40501,36933
ref_2_40501,2,980,2156,243.9731,5.9908,14.0757,3268.2174,816.3199,0.5374,0.3156,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.2888,0.7603,0.7297,0.0743,0.1942,0.3567,0.3707,0.6567,40501,36949
ref_2_40501,2,981,2156,243.9731,5.9908,14.3671,3268.2174,816.3199,0.8389,0.4975,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.6331,0.891,0.308,0.3333,0.4511,0.7824,0.5605,0.6572,40501,36965
ref_2_40501,2,982,2156,243.9731,5.9908,14.9543,3268.2174,816.3199,0.0493,0.9838,-0.4377234304674429,0.0306086040055639,-0.8985885108216354,0.0,0.8914,0.1064,0.4808,0.1794,0.5236,0.6302,0.6982,0.1824,40501,36980
ref_2_15571,2,970,1535,245.9681,4.2662,16.9645,3894.5255,284.5439,0.813,0.5646,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.7181,0.7011,0.5244,0.8353,0.0968,0.5345,0.2007,0.746,15571,36792
ref_2_15571,2,971,1535,245.9681,4.2662,15.737,3894.5255,284.5439,0.9109,0.679,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.015,0.56,0.1959,0.0939,0.1564,0.2022,0.9503,0.7719,15571,36809
ref_2_15571,2,972,1535,245.9681,4.2662,16.1858,3894.5255,284.5439,0.7099,0.3316,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.671,0.7087,0.4024,0.146,0.1348,0.5679,0.8979,0.7808,15571,36823
ref_2_15571,2,973,1535,245.9681,4.2662,15.4512,3894.5255,284.5439,0.8039,0.6533,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.9181,0.5922,0.0414,0.298,0.0176,0.7871,0.6049,0.6454,15571,36839
ref_2_15571,2,974,1535,245.9681,4.2662,16.5977,3894.5255,284.5439,0.6499,0.2804,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.9796,0.6316,0.2145,0.5715,0.8612,0.247,0.2535,0.2749,15571,36855
ref_2_15571,2,975,1535,245.9681,4.2662,15.8817,3894.5255,284.5439,0.6641,0.732,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.821,0.6977,0.117,0.3537,0.629,0.1968,0.9401,0.2589,15571,36870
ref_2_15571,2,976,1535,245.9681,4.2662,16.0128,3894.5255,284.5439,0.8654,0.273,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.195,0.2051,0.9465,0.6576,0.8751,0.711,0.07,0.8058,15571,36886
ref_2_15571,2,977,1535,245.9681,4.2662,15.7792,3894.5255,284.5439,0.4475,0.4541,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.2214,0.0158,0.47,0.1128,0.6755,0.4182,0.2572,0.933,15571,36902
ref_2_15571,2,978,1535,245.9681,4.2662,16.0933,3894.5255,284.5439,0.0337,0.8019,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.6909,0.3429,0.927,0.3828,0.4368,0.9158,0.4505,0.985,15571,36917
ref_2_15571,2,979,1535,245.9681,4.2662,16.4753,3894.5255,284.5439,0.4478,0.6819,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.1446,0.2559,0.1143,0.5417,0.9174,0.9768,0.3255,0.853,15571,36933
ref_2_15571,2,980,1535,245.9681,4.2662,16.8911,3894.5255,284.5439,0.4884,0.9664,0.0354937027737656,-0.405694879122812,-0.9133191458175693,0.0,0.9491,0.6685,0.9162,0.1167,0.6783,0.6591,0.5433,0.7458,15571,36949
